Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-08-31,7516.03,7516.46,7428.67,7432.42,626969152
2018-09-03,7432.42,7516.06,7432.18,7504.6,798665792
2018-09-04,7504.6,7535.12,7437.65,7457.86,448003968
2018-09-05,7457.86,7457.86,7357.98,7383.28,645660352
2018-09-06,7383.28,7397.74,7313.12,7318.96,784110976
2018-09-07,7318.96,7328.3,7227.07,7277.7,703437632
2018-09-10,7277.7,7307.85,7256.51,7279.3,845238656
2018-09-11,7279.3,7280.48,7220.5,7273.54,669510208
2018-09-12,7273.54,7325.25,7250.84,7313.36,636407168
2018-09-13,7313.36,7319.57,7275.14,7281.57,662998528
2018-09-14,7281.57,7323.83,7281.57,7304.04,663352512
2018-09-17,7304.04,7318.77,7267.83,7302.1,581090112
2018-09-18,7302.1,7320.07,7281.98,7300.23,620777472
2018-09-19,7300.23,7346.11,7279.92,7331.12,687196736
2018-09-20,7331.12,7368.43,7324.01,7367.32,743850048
2018-09-21,7367.32,7495.26,7367.32,7490.23,812640064
2018-09-24,7490.23,7491.25,7450.53,7458.41,1425011712
2018-09-25,7458.41,7515.94,7455.22,7507.56,560266048
2018-09-26,7507.56,7522.06,7490.2,7511.49,762005440
2018-09-27,7511.49,7552.02,7490.94,7545.44,657891968
2018-09-28,7545.44,7548.36,7474.67,7510.2,627648704
2018-10-01,7510.2,7526.2,7466.67,7495.67,918308928
2018-10-02,7495.67,7495.67,7444.8,7474.55,720705920
2018-10-03,7474.55,7524.06,7474.55,7510.28,827854080
2018-10-04,7510.28,7510.28,7411.31,7418.34,815896448
2018-10-05,7418.34,7421.12,7318.54,7318.54,776242432
2018-10-08,7318.54,7319.84,7233.33,7233.33,697026240
2018-10-09,7233.33,7247.64,7184.28,7237.59,674226048
2018-10-10,7237.59,7242.31,7145.74,7145.74,766841280
2018-10-11,7145.74,7145.74,6998.02,7006.93,952849088
2018-10-12,7006.93,7073.99,6994.78,6995.91,1147988992
2018-10-15,6995.91,7038.23,6961.28,7029.22,859374912
2018-10-16,7029.22,7062.08,6998.93,7059.4,635114368
2018-10-17,7059.4,7089.03,7019.41,7054.6,757113344
2018-10-18,7054.6,7078.76,7026.74,7026.99,676911040
2018-10-19,7026.99,7070.38,7012.56,7049.8,639313600
2018-10-22,7049.8,7114.12,7042.05,7042.8,778195968
2018-10-23,7042.8,7042.8,6928.65,6955.21,751072218
2018-10-24,6955.21,7049.83,6955.21,6962.98,970270464
2018-10-25,6962.98,7004.1,6885.99,7004.1,751652203
2018-10-26,7004.1,7004.16,6851.59,6939.56,803299445
2018-10-29,6939.56,7085.88,6939.56,7026.32,779988432
2018-10-30,7026.32,7060.06,6983.68,7035.85,744401623
2018-10-31,7035.85,7161.54,7035.85,7128.1,749816702
2018-11-01,7128.1,7165.61,7085.74,7114.66,889092345
2018-11-02,7114.66,7196.39,7094.12,7094.12,988751174
2018-11-05,7094.12,7140.37,7077.4,7103.84,798606174
2018-11-06,7103.84,7117.5,7027.45,7040.68,567386103
2018-11-07,7040.68,7136.75,7040.68,7117.28,648232523
2018-11-08,7117.28,7171.69,7115.01,7140.68,673344120
2018-11-09,7140.68,7140.68,7070.8,7105.34,665428679
2018-11-12,7105.34,7186.31,7053.08,7053.08,651430439
2018-11-13,7053.08,7103.97,7016.64,7053.76,725053566
2018-11-14,7029.1,7113.5,6979.9,7033.79,1049897137
2018-11-15,7033.79,7081.88,6979.57,7038.01,911200066
2018-11-16,7038.01,7092.44,6968.99,7013.88,1246754697
2018-11-19,7013.88,7070.46,6997.83,7000.89,993135027
2018-11-20,7000.89,7010.1,6904.21,6947.92,768744786
2018-11-21,6947.92,7058.56,6947.92,7050.23,830993956
2018-11-22,7050.23,7050.43,6944.95,6960.32,835019390
2018-11-23,6960.32,6987.53,6912.3,6952.86,751197292
2018-11-26,6952.86,7050.96,6952.86,7036,691608631
2018-11-27,7036,7043.7,6983.98,7016.85,802887298
2018-11-28,7019,7056.9,6987.4,7004.52,836709498
2018-11-29,7031.9,7077.3,7018.1,7038.95,796137468
2018-11-30,7039,7042.1,6965.6,6980.24,765638755
2018-12-03,6980.24,7145.49,6980.24,7062.41,1159237708
2018-12-04,7062.41,7095.01,7002.71,7022.76,866816693
2018-12-05,7022.76,7028.65,6921.84,6921.84,818184336
2018-12-06,6921.84,6921.84,6673.57,6704.05,792096839
2018-12-07,6704.05,6868.27,6704.05,6778.11,1050004958
2018-12-10,6778.11,6815.84,6719.17,6721.54,829528624
2018-12-11,6721.54,6857.58,6721.54,6806.94,879297013
2018-12-12,6806.94,6902.19,6806.94,6880.19,854327413
2018-12-13,6880.19,6908.48,6848.98,6877.5,1066680774
