Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-09-07,1056.02,1062.77,1048.89,1050.51,17939470336
2018-09-10,1048.29,1052.23,1040.52,1043.46,23960025088
2018-09-11,1042.98,1056.62,1040.89,1055.9,22603534336
2018-09-12,1061.7,1074.72,1056.99,1071.32,19110211584
2018-09-13,1067.85,1098.39,1067.85,1084.54,39254548480
2018-09-14,1088.94,1097.33,1080.8,1094.73,28329711616
2018-09-17,1093.13,1099.67,1086.65,1099.5,15755478016
2018-09-18,1098.97,1123.03,1098.97,1123.03,19887429632
2018-09-19,1124.8,1136.75,1122.49,1134.1,22579159040
2018-09-20,1134.06,1155.89,1133.03,1140.65,38136188928
2018-09-21,1141.45,1149.53,1136.44,1149.53,20778153984
2018-09-24,1150.93,1163.5,1150.75,1162.98,24679372800
2018-09-25,1164.77,1170.26,1156.96,1169.04,12224035840
2018-09-26,1169.47,1174.15,1156.26,1160.78,19361775616
2018-09-27,1160.41,1187.88,1158.98,1187.88,26581657600
2018-09-28,1183.98,1192.04,1175.25,1192.04,24095098880
2018-10-01,1192.55,1198.79,1181.13,1191.28,14498124800
2018-10-02,1201.35,1202.16,1175.73,1181.61,13163386880
2018-10-03,1179.2,1200.03,1179.2,1196.03,19010865152
2018-10-04,1192.06,1192.21,1159.37,1160.76,23577038848
2018-10-05,1155.59,1167.93,1152.11,1159.33,16366144512
2018-10-08,1159.2,1165.35,1147.63,1158.25,16879480832
2018-10-09,1163.93,1175.93,1156.46,1159.47,23969519616
2018-10-10,1162.79,1169.68,1139.85,1143.35,24394774528
2018-10-11,1123.66,1132.36,1112.49,1124.08,49039142912
2018-10-12,1128.68,1148.94,1128.68,1141.35,23641397248
2018-10-15,1146.14,1155.85,1139.78,1146.72,17592909824
2018-10-16,1145.53,1166.62,1144.39,1165.87,27875024896
2018-10-17,1168.53,1172.98,1153.94,1162.79,21227841536
2018-10-18,1158.69,1158.69,1137.85,1140.17,13379150848
2018-10-19,1139.87,1141.85,1125.35,1126.97,21756946432
2018-10-22,1129.07,1140.52,1116.54,1116.56,28846541442
2018-10-23,1111.76,1118.8,1103.27,1106.82,27645951204
2018-10-24,1111.42,1134.12,1108.37,1125.08,31678457727
2018-10-25,1114.26,1122.03,1105.71,1120.69,13323628664
2018-10-26,1116.83,1116.83,1088.01,1098.31,16689216360
2018-10-29,1097.96,1115.67,1092.71,1112.61,14448654060
2018-10-30,1104.48,1111.04,1094.63,1105.33,13522403636
2018-10-31,1111.3,1126.21,1111.3,1126.21,16738807760
2018-11-01,1125.14,1135.71,1119.5,1131.38,20272967603
2018-11-02,1133.24,1142.67,1130.51,1134.8,12818338241
2018-11-06,1133.18,1154.98,1133.18,1151.14,17635163609
2018-11-07,1148.74,1164.29,1140.15,1164.27,60046918681
2018-11-08,1161.99,1168.49,1152.72,1155.27,37507959822
2018-11-09,1145.07,1145.07,1114.2,1121.38,22617785337
2018-11-12,1113.74,1130.9,1113.74,1114.75,20833082889
2018-11-13,1107.87,1117.43,1100.05,1100.05,34152703491
2018-11-14,1095.6,1117.26,1088.43,1117.26,20804428941
2018-11-15,1119.54,1134.7,1119.54,1131.13,34280932978
2018-11-16,1140.91,1145.8,1131.04,1134.93,21444750603
2018-11-19,1134.05,1142.73,1131.19,1135.71,14116681093
2018-11-20,1138.95,1138.95,1107.43,1116.85,22320115495
2018-11-21,1112.38,1131.05,1112.38,1127.42,24660871386
2018-11-22,1131.27,1140.72,1127.34,1138.38,15435706903
2018-11-23,1136.94,1136.94,1110.54,1113.52,13741514370
2018-11-26,1115.68,1116.9,1072.96,1084.17,33276818717
2018-11-27,1085.12,1101.41,1085.12,1098.59,13810496782
2018-11-28,1099.75,1115.97,1096.28,1113.46,18342587244
2018-11-29,1123.14,1145.95,1123.14,1141.3,24897474287
2018-11-30,1139.11,1139.71,1119.59,1126.14,22626093174
2018-12-03,1138.57,1162.68,1138.57,1154.18,16556278046
2018-12-04,1156.01,1160.24,1150.19,1155.88,21224666660
2018-12-05,1142.93,1153,1135.75,1153,18537841272
2018-12-06,1154.13,1154.13,1121.57,1134.07,14220401243
2018-12-07,1138.14,1163.45,1134.97,1157.94,18708628015
2018-12-10,1151.15,1156.63,1135.39,1136.5,13039527773
2018-12-11,1133.23,1143.05,1127.72,1134.71,13573303042
2018-12-12,1135.59,1136.13,1122.64,1125.78,14125092835
2018-12-13,1123.6,1131.41,1120.95,1129.35,12486933490
2018-12-14,1130.53,1130.53,1111.85,1116.5,16864639073
2018-12-17,1115.54,1126.89,1111.01,1113.44,22734138421
2018-12-18,1110.35,1110.35,1095.48,1106.05,18729771618
2018-12-19,1099.17,1102.85,1089.32,1099.63,15815794906
2018-12-20,1096.71,1097.25,1081.28,1083.47,26376242876
2018-12-21,1082.43,1089.76,1071.03,1077.17,20177388669
2018-12-24,1071.6,1080.16,1066.6,1070.09,23739439499
2018-12-25,1064.93,1064.93,1034.34,1048.71,29128590838
2018-12-26,1051.55,1055.56,1045.52,1053.17,19315214764
2018-12-27,1062.31,1073.31,1052.82,1056.61,23837778342
2018-12-28,1055.08,1076.74,1055.08,1066.13,21819274785
2019-01-03,1069.39,1092.95,1063.63,1086.8,10284779076
2019-01-04,1090.96,1118.03,1090.96,1118.03,10267317044
2019-01-08,1116.61,1127.32,1114.38,1122.9,13566892770
2019-01-09,1127.09,1136.93,1124.42,1135.51,14328943873
2019-01-10,1139.22,1142.32,1129.77,1142.32,14407580796
2019-01-11,1146.76,1153.21,1140.65,1148.75,17499700487
2019-01-14,1146.37,1147.17,1132.37,1147.16,9289444499
2019-01-15,1146.97,1154.94,1139.57,1148.03,15473822098
2019-01-16,1148.09,1155.04,1146.36,1152.99,11080713998
2019-01-17,1156.42,1157.89,1148.25,1157.06,10747466890
2019-01-18,1164.95,1176.42,1163.4,1176.42,36649827597
2019-01-21,1175.84,1178.44,1171.09,1171.09,25116886740
2019-01-22,1170.32,1170.32,1162.16,1169.79,24082517720
2019-01-23,1168.43,1186.51,1167.86,1186.51,31021137248
2019-01-24,1187.07,1191.49,1180,1188.15,41533887640
2019-01-25,1191.17,1193.29,1181.96,1192.02,19002746070
2019-01-28,1193.15,1196.73,1175.14,1178.91,19737759333
2019-01-29,1177.62,1192.48,1169.42,1191.38,15161175531
2019-01-30,1190.83,1199.8,1187.72,1198.99,11742420763
2019-01-31,1210.89,1224.55,1210.89,1214.45,17514084925
2019-02-01,1213.7,1218.39,1205.28,1211.23,18134838298
2019-02-04,1213.36,1218.9,1209.37,1211.15,16934445527
2019-02-05,1212.45,1226.35,1212.45,1223.48,14329513051
2019-02-06,1222.94,1225.08,1214.68,1215.83,16850108019
2019-02-07,1213.51,1213.51,1197.06,1200.14,16707066285
2019-02-08,1199,1200.92,1189.94,1199.65,13337323559
2019-02-11,1198.87,1209.8,1198.81,1201.33,12344828982
2019-02-12,1201.34,1218.81,1201.34,1215.47,14770821399
2019-02-13,1212,1215.48,1190.79,1190.79,22855925744
2019-02-14,1165.36,1174.19,1152.4,1156.31,38546759361
2019-02-15,1165.08,1177.85,1165.08,1177.5,15793079244
2019-02-18,1182.85,1186.52,1167.92,1177.04,13312603423
2019-02-19,1174.6,1179.95,1164.89,1173.64,11363073376
2019-02-20,1179.37,1194.7,1179.37,1194.4,9210398336
2019-02-21,1194.97,1199.71,1184.5,1188.6,14828120755
2019-02-22,1186.97,1198.4,1186.14,1198.4,12193699520
2019-02-25,1200.37,1210.73,1195.27,1201.57,14514713496
2019-02-26,1196.9,1196.9,1186.37,1193.07,15072242205
2019-02-27,1196.57,1199.74,1183.38,1191.01,18396156997
2019-02-28,1191.84,1192.34,1181.25,1188.28,12420403204
2019-03-01,1188.8,1194.4,1184.65,1187.35,11584778102
2019-03-04,1184.34,1190.28,1182.72,1185.83,8674822799
2019-03-05,1181.41,1185.63,1177.43,1180.15,19434426023
2019-03-06,1182.11,1193.91,1182.11,1191.51,11570617119
2019-03-07,1189.81,1190.94,1177.53,1179.58,12333373648
2019-03-11,1176.03,1179.59,1173.11,1176.71,14166188121
2019-03-12,1179.2,1188.37,1178.78,1183.34,14683415788
2019-03-13,1180.97,1189.14,1177.89,1189.14,22324418286
2019-03-14,1189.58,1193.21,1179.67,1181.96,19550805341
2019-03-15,1182.78,1196.75,1182.78,1196.75,39136969842
2019-03-18,1204.05,1218.35,1202.02,1213.35,27453822291
2019-03-19,1216.26,1223.2,1214.54,1219.78,10646311659
2019-03-20,1220.05,1227.16,1216.9,1226.26,16040829532
2019-03-21,1235.79,1243.54,1234.21,1237.68,21377441248
2019-03-22,1237,1239.54,1209.35,1213.4,14521260686
2019-03-25,1212.07,1229.69,1205.19,1228.34,14950814306
2019-03-26,1228.32,1236.19,1223.94,1229.96,12002408196
2019-03-27,1228.45,1229.43,1207.23,1207.23,7900927534
2019-03-28,1208.84,1212.64,1203.42,1207.31,6487564645
2019-03-29,1209.75,1220.22,1195.19,1198.11,21403365959
2019-04-01,1199.31,1217.66,1199.31,1214.29,14627729491
2019-04-02,1219.43,1222.34,1211.18,1216.2,11694722654
2019-04-03,1220.99,1232.56,1220.99,1224.35,21238446840
2019-04-04,1222,1224,1214.78,1219.94,7876569839
2019-04-05,1219.6,1229.27,1219.6,1225.84,11255141405
2019-04-08,1225.74,1240.16,1225.74,1240.16,11845428655
2019-04-09,1244.32,1252.85,1243.24,1248.38,20040941955
2019-04-10,1247.98,1263.6,1245.1,1262.48,68932277212
2019-04-11,1262.78,1266.07,1245.17,1245.17,15843868549
2019-04-12,1243.74,1260.42,1243.74,1253.44,14328965350
2019-04-15,1255.83,1260.46,1242.98,1246.99,17211189406
2019-04-16,1248.56,1258.53,1244.86,1255.45,18530061349
2019-04-17,1259.75,1269.66,1259.75,1265.51,12719374737
2019-04-18,1266.51,1266.51,1254.29,1262.28,13269747416
2019-04-19,1263.05,1265.6,1259.47,1260.82,5501041555
2019-04-22,1262.83,1276.98,1262.83,1275.59,7755891909
2019-04-23,1277.53,1284.91,1271.58,1277.71,26018615306
2019-04-24,1279.79,1279.79,1258.08,1263.97,25899997176
2019-04-25,1262.51,1263.2,1244.8,1245.98,15062365958
2019-04-26,1247.18,1248.27,1240.18,1247.01,13049462342
2019-04-29,1247.8,1255.35,1247.36,1254.96,8033557019
2019-04-30,1255.83,1255.9,1244.98,1248.39,14160232992
2019-05-02,1247.09,1249.41,1236.94,1238.05,6692129335
2019-05-03,1239.21,1250.77,1239.21,1248.39,9095649581
2019-05-06,1243.52,1245.59,1228.39,1245.59,6338028683
2019-05-07,1245.91,1247.79,1235.09,1237.86,9864513252
2019-05-08,1234.93,1239.82,1229.01,1233.05,7499677389
2019-05-10,1228.82,1229.69,1210.75,1213.79,10905554577
2019-05-13,1215.63,1221.49,1206.96,1207.57,11006500722
2019-05-14,1208,1243.96,1208,1241.51,12264568819
2019-05-15,1246.28,1251.16,1239.02,1247.02,19499221713
2019-05-16,1243.79,1266.52,1243.63,1261.33,9978247240
2019-05-17,1255.98,1259.31,1252.02,1254.68,11879697282
2019-05-20,1255.83,1263.62,1252.37,1256.22,12164988172
2019-05-21,1257.2,1280.99,1256.4,1279.12,11036715350
2019-05-22,1281.02,1296.75,1276.34,1292.79,12912511479
2019-05-23,1288.79,1288.79,1269.62,1275.42,107771342587
2019-05-24,1273.67,1290.79,1273.67,1279.11,138469423344
2019-05-27,1280.01,1288.12,1279.52,1288.12,20494094574
2019-05-28,1287.34,1289.61,1264.86,1271.15,41382850181
2019-05-29,1269.23,1277.66,1262.13,1275.92,34745389786
2019-05-30,1282.56,1291.06,1280.7,1286.52,32325341078
2019-05-31,1283.38,1288.15,1268.37,1287.09,17283295926
2019-06-03,1280.99,1323.06,1273.89,1315.22,39219420246
2019-06-04,1314.22,1321.39,1299.06,1307.55,22987700606
2019-06-05,1308.59,1314.09,1300.54,1303.35,90512065652
2019-06-06,1301.74,1321.02,1301.05,1319.85,38370639658
2019-06-07,1323.75,1330.41,1320.48,1325.95,20355900722
2019-06-10,1327.75,1337.63,1327.01,1335.71,26468030273
2019-06-11,1321.82,1347.37,1321.67,1343.33,79256080980
2019-06-13,1342.1,1346.98,1332.72,1346.98,27673069043
2019-06-14,1345.14,1355.69,1341.05,1341.05,23223333931
2019-06-17,1339.5,1350.84,1336.32,1340.9,24132959833
2019-06-18,1338.3,1359.63,1334.56,1359.23,23047426599
2019-06-19,1359.51,1366.49,1354.05,1361.14,21652427981
2019-06-20,1362.52,1391.72,1362.52,1391.21,36679641387
2019-06-21,1390.86,1391.03,1365.48,1375.02,36268249034
2019-06-24,1381.01,1389.27,1380.99,1387.06,41861513505
2019-06-25,1389.96,1392.61,1373.32,1380.87,22212965497
2019-06-26,1380.58,1388.91,1376.89,1386.63,16648110854
2019-06-27,1386.14,1396.06,1381.34,1388.07,15794837582
2019-06-28,1387.33,1393.63,1380.06,1380.52,11860045433
2019-07-01,1383.57,1409.68,1383.57,1401.64,23522425117
2019-07-02,1402.12,1405.4,1391.08,1398.26,12045705006
2019-07-03,1398.24,1402.34,1389.87,1401.52,13872924674
2019-07-04,1404.6,1411.53,1399.56,1411.53,76892049770
2019-07-05,1410.91,1412.97,1397.41,1398.75,43099181229
2019-07-08,1393.62,1399.55,1384.05,1399.55,90774041946
2019-07-09,1395.92,1399.16,1390.74,1394.86,57474298464
2019-07-10,1392.56,1409.39,1386.15,1407.64,86586264237
2019-07-11,1408.78,1413.52,1391.86,1398.88,88860839998
2019-07-12,1397.71,1398.55,1379.5,1387.87,71175062121
2019-07-15,1392.92,1396.67,1385.59,1386.52,49487710908
2019-07-16,1384.53,1385.18,1372.76,1382.09,32614333195
2019-07-17,1357.09,1366.94,1354.8,1361.58,35322754054
2019-07-18,1354.3,1359.25,1348.96,1349.76,36633188927
2019-07-19,1359.44,1365.27,1350.33,1350.69,22307341035
2019-07-22,1349.12,1353.41,1341.17,1341.17,54501610015
2019-07-23,1341.54,1351.07,1338.99,1345.48,27618763442
2019-07-24,1350.01,1351.31,1336.94,1339.62,23748047633
2019-07-25,1333.57,1362.08,1326.48,1346.91,25081334863
2019-07-26,1343.71,1361.88,1342.53,1348.3,23885714956
